episode,campaign_id,epsilon,total_reward,n_steps,precision,recall,f1,avg_loss
594,cicids2017_wed_c1,0.7178500000000001,-22.499999999999993,43,0.32,0.7272727272727273,0.4444444444444444,2.3076477223235883
595,cicids2017_tue_c0,0.7173750000000001,-18.4,53,0.7,0.8,0.7466666666666666,2.3817549300659255
596,cicids2017_wed_c1,0.7169000000000001,-28.79999999999999,40,0.2916666666666667,0.6363636363636364,0.4,2.315185317189953
597,cicids2017_wed_c0,0.7164250000000001,-42.099999999999994,56,0.6666666666666666,0.6857142857142857,0.676056338028169,2.2185865062191423
598,cicids2017_wed_c1,0.7159500000000001,-36.09999999999999,43,0.2777777777777778,0.45454545454545453,0.3448275862068966,2.261039907855164
599,cicids2017_wed_c0,0.7154750000000001,-43.29999999999999,55,0.6486486486486487,0.6857142857142857,0.6666666666666667,2.2225621854954936
600,cicids2017_wed_c0,0.7150000000000001,-44.39999999999999,55,0.631578947368421,0.6857142857142857,0.6575342465753424,2.1428701645612835
601,cicids2017_wed_c0,0.7145250000000001,-33.69999999999999,58,0.7142857142857143,0.7142857142857143,0.7142857142857143,2.245331989915077
602,cicids2017_wed_c1,0.7140500000000001,-24.89999999999999,35,0.35,0.6363636363636364,0.45161290322580644,2.4253411040038935
603,cicids2017_wed_c0,0.7135750000000001,-46.39999999999999,57,0.6,0.6857142857142857,0.64,2.3028215147793505
604,cicids2017_fri_c0,0.7131000000000001,-48.599999999999994,56,0.7586206896551724,0.6285714285714286,0.6875,2.4249566282409134
605,cicids2017_wed_c1,0.7126250000000001,-36.79999999999999,42,0.24,0.5454545454545454,0.3333333333333333,2.2417228978122656
606,cicids2017_wed_c0,0.7121500000000001,-74.20000000000002,57,0.5757575757575758,0.5428571428571428,0.5588235294117646,2.281713689592542
607,cicids2017_tue_c0,0.7116750000000001,-50.99999999999999,54,0.7096774193548387,0.6285714285714286,0.6666666666666666,2.251161476763915
608,cicids2017_wed_c0,0.7112,-65.0,56,0.6451612903225806,0.5714285714285714,0.606060606060606,2.3411950613132504
609,cicids2017_wed_c1,0.710725,-26.69999999999999,39,0.3181818181818182,0.6363636363636364,0.4242424242424242,2.350152813153892
610,cicids2017_wed_c1,0.71025,-3.8999999999999995,32,0.5,0.9090909090909091,0.6451612903225806,2.376793989839561
611,cicids2017_wed_c1,0.709775,-31.099999999999987,39,0.2692307692307692,0.6363636363636364,0.37837837837837834,2.3505769689048366
612,cicids2017_tue_c0,0.7093,-61.099999999999994,57,0.6176470588235294,0.6,0.608695652173913,2.2444920339951566
613,cicids2017_wed_c1,0.708825,-21.99999999999999,37,0.3333333333333333,0.7272727272727273,0.4571428571428572,2.2333530168711118
614,cicids2017_tue_c0,0.70835,-49.19999999999999,56,0.6388888888888888,0.6571428571428571,0.647887323943662,2.304101434084719
615,cicids2017_wed_c0,0.707875,-34.89999999999999,57,0.6944444444444444,0.7142857142857143,0.7042253521126761,2.2716910362499902
616,cicids2017_wed_c0,0.7074,-27.89999999999999,56,0.7222222222222222,0.7428571428571429,0.732394366197183,2.1825543499638944
617,cicids2017_fri_c0,0.706925,-53.99999999999999,57,0.6470588235294118,0.6285714285714286,0.6376811594202899,2.3196602606348757
618,cicids2017_tue_c0,0.70645,-66.39999999999999,53,0.625,0.5714285714285714,0.5970149253731343,2.2415455011985475
619,cicids2017_fri_c0,0.705975,-32.89999999999999,55,0.7352941176470589,0.7142857142857143,0.7246376811594202,2.3217164419143104
620,cicids2017_fri_c0,0.7055,-60.0,57,0.6363636363636364,0.6,0.6176470588235293,2.2498652226459974
621,cicids2017_tue_c0,0.705025,-49.89999999999999,54,0.7333333333333333,0.6285714285714286,0.6769230769230768,2.277220336586825
622,cicids2017_tue_c0,0.70455,-20.199999999999996,57,0.6666666666666666,0.8,0.7272727272727272,2.2880991443979246
623,cicids2017_fri_c0,0.704075,-56.999999999999986,54,0.7,0.6,0.6461538461538462,2.2896897000943803
624,cicids2017_tue_c0,0.7036,-59.3,53,0.65625,0.6,0.626865671641791,2.341044305216652
625,cicids2017_wed_c0,0.703125,-52.49999999999999,56,0.5897435897435898,0.6571428571428571,0.6216216216216216,2.2869842722226927
626,cicids2017_fri_c0,0.70265,-61.69999999999999,56,0.7142857142857143,0.5714285714285714,0.634920634920635,2.2421995252760683
627,cicids2017_tue_c0,0.702175,-46.39999999999999,57,0.6,0.6857142857142857,0.64,2.2737362769246245
628,cicids2017_tue_c0,0.7017,-32.099999999999994,52,0.7575757575757576,0.7142857142857143,0.7352941176470589,2.1097048558686846
629,cicids2017_wed_c0,0.701225,-45.3,57,0.6153846153846154,0.6857142857142857,0.6486486486486486,2.3447926619415465
630,cicids2017_tue_c0,0.70075,-50.39999999999999,55,0.6216216216216216,0.6571428571428571,0.6388888888888888,2.4366422131458076
631,cicids2017_wed_c0,0.700275,-24.4,53,0.6923076923076923,0.7714285714285715,0.7297297297297296,2.3409646873720558
632,cicids2017_tue_c0,0.6998,-71.10000000000001,55,0.6333333333333333,0.5428571428571428,0.5846153846153846,2.304091217023096
633,cicids2017_tue_c0,0.699325,-26.89999999999999,55,0.7428571428571429,0.7428571428571429,0.7428571428571429,2.2745917232189705
634,cicids2017_tue_c0,0.69885,-84.30000000000001,54,0.5862068965517241,0.4857142857142857,0.53125,2.181484094305082
635,cicids2017_fri_c0,0.698375,-53.099999999999994,55,0.6666666666666666,0.6285714285714286,0.6470588235294118,2.328267530752902
636,cicids2017_wed_c0,0.6979,-47.4,52,0.6764705882352942,0.6571428571428571,0.6666666666666666,2.3349205389150067
637,cicids2017_fri_c0,0.697425,-43.0,58,0.6486486486486487,0.6857142857142857,0.6666666666666667,2.220344396853859
638,cicids2017_tue_c0,0.69695,-60.899999999999984,53,0.7407407407407407,0.5714285714285714,0.6451612903225806,2.1003669699784075
639,cicids2017_wed_c1,0.696475,-25.49999999999999,40,0.3333333333333333,0.6363636363636364,0.43749999999999994,2.238944106069176
640,cicids2017_wed_c1,0.696,-12.000000000000005,44,0.4090909090909091,0.8181818181818182,0.5454545454545455,2.1586411993883363
641,cicids2017_wed_c0,0.695525,-69.60000000000001,54,0.5714285714285714,0.5714285714285714,0.5714285714285714,2.148314698406295
642,cicids2017_wed_c1,0.69505,-10.300000000000002,39,0.45,0.8181818181818182,0.5806451612903226,2.255359218000477
643,cicids2017_wed_c1,0.6945749999999999,-20.5,47,0.3,0.8181818181818182,0.43902439024390244,2.173041451539716
644,cicids2017_tue_c0,0.6940999999999999,-39.99999999999999,55,0.7058823529411765,0.6857142857142857,0.6956521739130436,2.312258319307896
645,cicids2017_wed_c1,0.6936249999999999,-39.29999999999999,44,0.23809523809523808,0.45454545454545453,0.31249999999999994,2.091776421935001
646,cicids2017_tue_c0,0.6931499999999999,-75.0,54,0.6666666666666666,0.5142857142857142,0.5806451612903226,2.135466958363231
647,cicids2017_tue_c0,0.6926749999999999,-66.6,56,0.7307692307692307,0.5428571428571428,0.6229508196721311,2.2672861388529477
648,cicids2017_wed_c0,0.6921999999999999,-40.199999999999996,53,0.7058823529411765,0.6857142857142857,0.6956521739130436,2.2933465634909385
649,cicids2017_wed_c1,0.6917249999999999,-23.599999999999994,43,0.3076923076923077,0.7272727272727273,0.43243243243243246,2.2940791085044343
650,cicids2017_wed_c1,0.69125,-29.299999999999983,40,0.3333333333333333,0.5454545454545454,0.41379310344827586,2.130834211774876
651,cicids2017_tue_c0,0.690775,-19.799999999999997,55,0.7714285714285715,0.7714285714285715,0.7714285714285715,2.177024122022785
652,cicids2017_wed_c0,0.6903,-80.30000000000001,56,0.5625,0.5142857142857142,0.5373134328358209,2.2167614950474688
653,cicids2017_fri_c0,0.689825,-34.9,57,0.6944444444444444,0.7142857142857143,0.7042253521126761,2.105186607462088
654,cicids2017_wed_c1,0.68935,-28.399999999999984,38,0.35294117647058826,0.5454545454545454,0.42857142857142855,2.1310642930388757
655,cicids2017_wed_c0,0.688875,-60.4,53,0.6363636363636364,0.6,0.6176470588235293,2.120433315836946
656,cicids2017_wed_c0,0.6884,-20.89999999999999,55,0.75,0.7714285714285715,0.7605633802816902,2.249048540017895
657,cicids2017_wed_c1,0.687925,-21.400000000000006,43,0.3333333333333333,0.7272727272727273,0.4571428571428572,2.2685607421094605
658,cicids2017_wed_c0,0.68745,-40.39999999999999,57,0.6097560975609756,0.7142857142857143,0.6578947368421052,2.2163081806576193
659,cicids2017_fri_c0,0.686975,-35.89999999999999,58,0.6756756756756757,0.7142857142857143,0.6944444444444444,2.26156070734641
660,cicids2017_tue_c0,0.6865,-15.000000000000002,54,0.7567567567567568,0.8,0.7777777777777778,2.2462033383180735
661,cicids2017_fri_c0,0.686025,-79.69999999999999,56,0.68,0.4857142857142857,0.5666666666666667,2.2536097408933995
662,cicids2017_wed_c0,0.68555,-46.19999999999999,53,0.696969696969697,0.6571428571428571,0.676470588235294,2.3124089203121425
663,cicids2017_fri_c0,0.685075,-39.79999999999998,57,0.7058823529411765,0.6857142857142857,0.6956521739130436,2.296189815023427
664,cicids2017_fri_c0,0.6846,-42.3,54,0.6666666666666666,0.6857142857142857,0.676056338028169,2.1626766298266933
665,cicids2017_wed_c0,0.684125,-41.09999999999999,55,0.6857142857142857,0.6857142857142857,0.6857142857142857,2.1917031013617714
666,cicids2017_wed_c0,0.68365,-54.19999999999999,55,0.6470588235294118,0.6285714285714286,0.6376811594202899,2.3256084512239066
667,cicids2017_wed_c0,0.683175,-56.29999999999999,56,0.6111111111111112,0.6285714285714286,0.619718309859155,2.15107963038818
668,cicids2017_wed_c1,0.6827,-15.300000000000004,38,0.4444444444444444,0.7272727272727273,0.5517241379310345,2.301365616853168
669,cicids2017_wed_c1,0.682225,-15.500000000000005,48,0.3125,0.9090909090909091,0.4651162790697674,2.441354424229492
670,cicids2017_fri_c0,0.6817500000000001,-36.19999999999999,55,0.6756756756756757,0.7142857142857143,0.6944444444444444,2.258527549782766
671,cicids2017_wed_c1,0.6812750000000001,-25.499999999999982,40,0.3333333333333333,0.6363636363636364,0.43749999999999994,2.286405737406993
672,cicids2017_wed_c0,0.6808000000000001,-43.8,56,0.5681818181818182,0.7142857142857143,0.6329113924050633,2.181471458773765
673,cicids2017_wed_c0,0.6803250000000001,-24.19999999999999,55,0.6923076923076923,0.7714285714285715,0.7297297297297296,2.2893150401002575
674,cicids2017_fri_c0,0.6798500000000001,-29.4,57,0.8064516129032258,0.7142857142857143,0.7575757575757576,2.1691880068408262
675,cicids2017_wed_c0,0.6793750000000001,-39.49999999999999,55,0.625,0.7142857142857143,0.6666666666666666,2.299461160894426
676,cicids2017_wed_c0,0.6789000000000001,-76.20000000000002,53,0.6428571428571429,0.5142857142857142,0.5714285714285714,2.1918354601718355
677,cicids2017_wed_c0,0.6784250000000001,-78.4,59,0.5135135135135135,0.5428571428571428,0.5277777777777778,2.231136092632685
678,cicids2017_fri_c0,0.67795,-28.8,58,0.7027027027027027,0.7428571428571429,0.7222222222222223,2.3856672930129017
679,cicids2017_wed_c0,0.677475,-73.4,54,0.59375,0.5428571428571428,0.5671641791044776,2.346805096670105
680,cicids2017_wed_c1,0.677,-11.700000000000001,42,0.35714285714285715,0.9090909090909091,0.5128205128205129,2.1717453607685124
681,cicids2017_wed_c0,0.676525,-50.09999999999999,58,0.6216216216216216,0.6571428571428571,0.6388888888888888,2.2730625078635764
682,cicids2017_fri_c0,0.67605,-35.1,55,0.6944444444444444,0.7142857142857143,0.7042253521126761,2.3222140818273966
683,cicids2017_wed_c1,0.675575,-20.999999999999993,36,0.34782608695652173,0.7272727272727273,0.4705882352941176,2.2458906516985717
684,cicids2017_wed_c1,0.6751,-24.299999999999986,41,0.35,0.6363636363636364,0.45161290322580644,2.138179739202495
685,cicids2017_fri_c0,0.674625,-67.0,58,0.6060606060606061,0.5714285714285714,0.588235294117647,2.2803095766766113
686,cicids2017_wed_c1,0.67415,-21.9,38,0.3333333333333333,0.7272727272727273,0.4571428571428572,2.2203824085835437
687,cicids2017_tue_c0,0.673675,-17.2,54,0.717948717948718,0.8,0.7567567567567569,2.117995538753044
688,cicids2017_wed_c0,0.6732,-52.99999999999999,56,0.6666666666666666,0.6285714285714286,0.6470588235294118,2.1583966506752
689,cicids2017_tue_c0,0.672725,-42.3,54,0.6666666666666666,0.6857142857142857,0.676056338028169,2.12863869019109
690,cicids2017_wed_c1,0.67225,-39.59999999999999,41,0.23809523809523808,0.45454545454545453,0.31249999999999994,2.084992143432586
691,cicids2017_wed_c1,0.671775,-23.299999999999983,40,0.3684210526315789,0.6363636363636364,0.4666666666666667,2.2681533126364988
692,cicids2017_wed_c1,0.6713,-25.299999999999983,42,0.3333333333333333,0.6363636363636364,0.43749999999999994,2.1490860175947017
693,cicids2017_wed_c1,0.670825,-10.600000000000001,36,0.45,0.8181818181818182,0.5806451612903226,2.1374913867856273
694,cicids2017_wed_c1,0.67035,-20.299999999999997,32,0.36363636363636365,0.7272727272727273,0.4848484848484849,2.1855556723946608
695,cicids2017_fri_c0,0.669875,-47.8,59,0.6571428571428571,0.6571428571428571,0.6571428571428571,2.246820282461558
696,cicids2017_tue_c0,0.6694,-43.199999999999996,56,0.6486486486486487,0.6857142857142857,0.6666666666666667,2.283002903293105
697,cicids2017_wed_c0,0.668925,-40.29999999999999,52,0.7058823529411765,0.6857142857142857,0.6956521739130436,2.3450124122654583
698,cicids2017_wed_c0,0.66845,-47.599999999999994,56,0.5853658536585366,0.6857142857142857,0.6315789473684211,2.138695398681388
699,cicids2017_fri_c0,0.667975,-50.79999999999999,56,0.7096774193548387,0.6285714285714286,0.6666666666666666,2.3176826785262654
700,cicids2017_fri_c0,0.6675,-79.0,58,0.5806451612903226,0.5142857142857142,0.5454545454545455,2.2577411443761695
701,cicids2017_wed_c0,0.667025,-32.39999999999999,55,0.65,0.7428571428571429,0.6933333333333334,2.2651395706986506
702,cicids2017_wed_c0,0.66655,-43.99999999999999,59,0.631578947368421,0.6857142857142857,0.6575342465753424,2.1590858196456435
703,cicids2017_fri_c0,0.666075,-64.1,54,0.6666666666666666,0.5714285714285714,0.6153846153846153,2.1289324670339016
704,cicids2017_fri_c0,0.6656,-63.099999999999994,59,0.5833333333333334,0.6,0.591549295774648,2.193118986935965
705,cicids2017_fri_c0,0.665125,-33.9,56,0.7142857142857143,0.7142857142857143,0.7142857142857143,2.1158055570552667
706,cicids2017_wed_c0,0.66465,-37.09999999999999,57,0.6578947368421053,0.7142857142857143,0.684931506849315,2.1578586684649625
707,cicids2017_fri_c0,0.664175,-57.999999999999986,55,0.6774193548387096,0.6,0.6363636363636364,2.219333946144605
708,cicids2017_wed_c0,0.6637,-40.79999999999999,58,0.6857142857142857,0.6857142857142857,0.6857142857142857,2.1071150499564855
709,cicids2017_tue_c0,0.663225,-53.099999999999994,55,0.6666666666666666,0.6285714285714286,0.6470588235294118,2.2647482521855875
710,cicids2017_tue_c0,0.66275,-62.49999999999999,54,0.6,0.6,0.6,2.2042596391024776
711,cicids2017_wed_c0,0.6622750000000001,-59.999999999999986,57,0.6363636363636364,0.6,0.6176470588235293,2.1009046906802764
712,cicids2017_wed_c0,0.6618,-37.0,58,0.6578947368421053,0.7142857142857143,0.684931506849315,2.1536214147174455
713,cicids2017_wed_c0,0.661325,-21.599999999999998,54,0.6511627906976745,0.8,0.7179487179487181,2.0434145103020187
714,cicids2017_wed_c1,0.66085,-28.399999999999984,44,0.2916666666666667,0.6363636363636364,0.4,2.1832549310734564
715,cicids2017_wed_c1,0.660375,-27.19999999999998,45,0.30434782608695654,0.6363636363636364,0.411764705882353,2.1527232080684553
716,cicids2017_wed_c1,0.6599,-32.89999999999999,43,0.25,0.6363636363636364,0.358974358974359,2.1894111128348825
717,cicids2017_wed_c0,0.659425,-13.900000000000004,54,0.7777777777777778,0.8,0.7887323943661971,2.096437430790813
718,cicids2017_tue_c0,0.65895,-47.99999999999999,51,0.7857142857142857,0.6285714285714286,0.6984126984126985,2.0519292667026376
719,cicids2017_fri_c0,0.658475,-58.79999999999999,58,0.65625,0.6,0.626865671641791,2.1519428764872717
720,cicids2017_wed_c0,0.658,-8.100000000000001,58,0.6818181818181818,0.8571428571428571,0.759493670886076,2.123495623925248
721,cicids2017_fri_c0,0.657525,-42.69999999999999,55,0.7666666666666667,0.6571428571428571,0.7076923076923077,2.202741140658127
722,cicids2017_wed_c1,0.65705,-33.899999999999984,38,0.2727272727272727,0.5454545454545454,0.3636363636363636,2.1245383565401927
723,cicids2017_wed_c1,0.656575,-44.099999999999994,40,0.2,0.45454545454545453,0.2777777777777778,2.114226417529897
724,cicids2017_fri_c0,0.6561,-69.4,56,0.5714285714285714,0.5714285714285714,0.5714285714285714,2.3546978869622213
725,cicids2017_wed_c1,0.655625,-21.999999999999993,37,0.3333333333333333,0.7272727272727273,0.4571428571428572,2.2127607509879392
726,cicids2017_fri_c0,0.65515,-34.499999999999986,55,0.8275862068965517,0.6857142857142857,0.75,2.2119434787619596
727,cicids2017_wed_c0,0.654675,-19.7,57,0.6041666666666666,0.8285714285714286,0.6987951807228916,2.069633106785174
728,cicids2017_fri_c0,0.6542,-59.89999999999999,58,0.6363636363636364,0.6,0.6176470588235293,2.1066160915964303
729,cicids2017_tue_c0,0.653725,-55.69999999999998,56,0.7241379310344828,0.6,0.65625,2.2091057357000894
730,cicids2017_wed_c0,0.65325,-60.8,55,0.55,0.6285714285714286,0.5866666666666667,2.1973793843545986
731,cicids2017_wed_c0,0.6527750000000001,-15.599999999999996,54,0.6590909090909091,0.8285714285714286,0.7341772151898734,2.2727766122779913
732,cicids2017_tue_c0,0.6523000000000001,-75.4,56,0.5588235294117647,0.5428571428571428,0.5507246376811593,2.103117267400878
733,cicids2017_wed_c1,0.6518250000000001,-31.89999999999999,36,0.3,0.5454545454545454,0.3870967741935483,2.348480012837954
734,cicids2017_wed_c1,0.6513500000000001,-36.79999999999998,42,0.24,0.5454545454545454,0.3333333333333333,2.061004482506486
735,cicids2017_fri_c0,0.6508750000000001,-58.79999999999999,58,0.65625,0.6,0.626865671641791,2.223566176522073
736,cicids2017_wed_c0,0.6504000000000001,-65.89999999999999,58,0.625,0.5714285714285714,0.5970149253731343,2.2796920041660087
737,cicids2017_wed_c0,0.6499250000000001,-41.49999999999999,57,0.5952380952380952,0.7142857142857143,0.6493506493506493,2.223767986410232
738,cicids2017_tue_c0,0.6494500000000001,-51.999999999999986,55,0.6875,0.6285714285714286,0.6567164179104478,2.3391916460575652
739,cicids2017_wed_c0,0.6489750000000001,-57.29999999999999,57,0.5945945945945946,0.6285714285714286,0.611111111111111,2.2045954698025754
740,cicids2017_wed_c1,0.6485000000000001,-17.9,40,0.3333333333333333,0.8181818181818182,0.4736842105263157,2.1917488045855356
741,cicids2017_wed_c1,0.6480250000000001,-26.599999999999994,46,0.27586206896551724,0.7272727272727273,0.4,2.161369096275594
742,cicids2017_wed_c1,0.6475500000000001,-32.59999999999998,46,0.25,0.6363636363636364,0.358974358974359,2.234470542309648
743,cicids2017_wed_c0,0.6470750000000001,-49.09999999999999,57,0.6388888888888888,0.6571428571428571,0.647887323943662,2.198263885509791
744,cicids2017_tue_c0,0.6466000000000001,-61.99999999999999,53,0.7142857142857143,0.5714285714285714,0.634920634920635,2.207980597274803
745,cicids2017_wed_c1,0.6461250000000001,-40.89999999999999,39,0.22727272727272727,0.45454545454545453,0.30303030303030304,2.2301790152814913
746,cicids2017_tue_c0,0.6456500000000001,-60.09999999999999,56,0.6363636363636364,0.6,0.6176470588235293,2.095792187503627
747,cicids2017_wed_c0,0.645175,-34.3,52,0.7142857142857143,0.7142857142857143,0.7142857142857143,2.1535302058641017
748,cicids2017_tue_c0,0.6447,-39.199999999999996,58,0.625,0.7142857142857143,0.6666666666666666,2.263328150174075
749,cicids2017_tue_c0,0.644225,-47.199999999999996,54,0.6764705882352942,0.6571428571428571,0.6666666666666666,2.181629783536008
750,cicids2017_fri_c0,0.64375,-57.79999999999999,57,0.6774193548387096,0.6,0.6363636363636364,2.3007353698672195
751,cicids2017_wed_c1,0.643275,-7.5000000000000036,34,0.5294117647058824,0.8181818181818182,0.6428571428571428,2.496816212877001
752,cicids2017_fri_c0,0.6428,-33.8,57,0.7142857142857143,0.7142857142857143,0.7142857142857143,2.179644480533578
753,cicids2017_fri_c0,0.642325,-38.499999999999986,59,0.7272727272727273,0.6857142857142857,0.7058823529411764,2.153795952639844
754,cicids2017_wed_c1,0.64185,-4.9,39,0.39285714285714285,1.0,0.5641025641025641,2.2785639689975543
755,cicids2017_wed_c0,0.641375,-21.599999999999998,54,0.6511627906976745,0.8,0.7179487179487181,2.1639940009666656
756,cicids2017_tue_c0,0.6409,-35.099999999999994,55,0.6944444444444444,0.7142857142857143,0.7042253521126761,2.2672252515256406
757,cicids2017_wed_c0,0.640425,-40.3,52,0.7058823529411765,0.6857142857142857,0.6956521739130436,2.236071766707463
758,cicids2017_tue_c0,0.63995,-37.899999999999984,54,0.75,0.6857142857142857,0.7164179104477612,2.306605975540929
759,cicids2017_fri_c0,0.639475,-31.1,57,0.6666666666666666,0.7428571428571429,0.7027027027027027,2.3155573767168893
760,cicids2017_wed_c0,0.639,-57.39999999999999,56,0.5945945945945946,0.6285714285714286,0.611111111111111,2.1409075539076508
761,cicids2017_fri_c0,0.638525,-48.399999999999984,58,0.7586206896551724,0.6285714285714286,0.6875,2.0549400779787264
762,cicids2017_wed_c0,0.63805,-84.30000000000001,54,0.5862068965517241,0.4857142857142857,0.53125,2.0919288090545565
763,cicids2017_wed_c1,0.637575,-22.7,41,0.32,0.7272727272727273,0.4444444444444444,2.117488798078017
764,cicids2017_wed_c1,0.6371,-20.0,41,0.3103448275862069,0.8181818181818182,0.45000000000000007,2.1924394323532375
765,cicids2017_tue_c0,0.636625,-34.300000000000004,52,0.7142857142857143,0.7142857142857143,0.7142857142857143,2.210107428921055
766,cicids2017_wed_c1,0.63615,-22.599999999999987,42,0.32,0.7272727272727273,0.4444444444444444,2.2171639945148547
767,cicids2017_wed_c0,0.635675,-41.19999999999999,54,0.6857142857142857,0.6857142857142857,0.6857142857142857,2.1389379279479956
768,cicids2017_tue_c0,0.6352,-29.299999999999997,53,0.7027027027027027,0.7428571428571429,0.7222222222222223,2.168607382552021
769,cicids2017_fri_c0,0.634725,-64.39999999999999,57,0.5675675675675675,0.6,0.5833333333333333,2.001768935409111
770,cicids2017_tue_c0,0.63425,-61.199999999999996,56,0.6176470588235294,0.6,0.608695652173913,2.087066565380312
771,cicids2017_wed_c0,0.633775,-69.50000000000001,55,0.5714285714285714,0.5714285714285714,0.5714285714285714,2.1237185063427964
772,cicids2017_wed_c1,0.6333,-23.19999999999999,36,0.32,0.7272727272727273,0.4444444444444444,2.080355423334896
773,cicids2017_fri_c0,0.632825,-35.89999999999999,58,0.6756756756756757,0.7142857142857143,0.6944444444444444,2.145003747796339
774,cicids2017_wed_c0,0.63235,-31.39999999999999,54,0.6666666666666666,0.7428571428571429,0.7027027027027027,2.18771503470123
775,cicids2017_wed_c1,0.631875,-7.100000000000001,39,0.36666666666666664,1.0,0.5365853658536585,2.1741879588766473
776,cicids2017_wed_c1,0.6314,-19.5,40,0.36363636363636365,0.7272727272727273,0.4848484848484849,2.2504950995597213
777,cicids2017_tue_c0,0.630925,-40.4,51,0.7058823529411765,0.6857142857142857,0.6956521739130436,2.0983031040176026
778,cicids2017_fri_c0,0.63045,-46.9,57,0.6764705882352942,0.6571428571428571,0.6666666666666666,2.236373732646642
779,cicids2017_tue_c0,0.629975,-64.2,53,0.6666666666666666,0.5714285714285714,0.6153846153846153,2.2965476985005964
780,cicids2017_wed_c1,0.6295,-22.499999999999986,37,0.3888888888888889,0.6363636363636364,0.4827586206896552,2.239354338366563
781,cicids2017_wed_c1,0.629025,-26.499999999999986,41,0.3181818181818182,0.6363636363636364,0.4242424242424242,2.1662928800350474
782,cicids2017_wed_c0,0.6285499999999999,-54.19999999999999,55,0.6470588235294118,0.6285714285714286,0.6376811594202899,2.122387157420671
783,cicids2017_fri_c0,0.6280749999999999,-27.89999999999999,56,0.7222222222222222,0.7428571428571429,0.732394366197183,2.113195732354155
784,cicids2017_fri_c0,0.6275999999999999,-56.8,56,0.7,0.6,0.6461538461538462,2.1132533790621393
785,cicids2017_tue_c0,0.6271249999999999,-41.199999999999996,54,0.6857142857142857,0.6857142857142857,0.6857142857142857,2.1886612580828193
786,cicids2017_wed_c0,0.6266499999999999,-23.599999999999994,50,0.7105263157894737,0.7714285714285715,0.7397260273972601,2.2278800515280066
787,cicids2017_fri_c0,0.6261749999999999,-63.3,57,0.5833333333333334,0.6,0.591549295774648,2.139939492437225
788,cicids2017_wed_c0,0.6256999999999999,-49.199999999999996,56,0.6388888888888888,0.6571428571428571,0.647887323943662,2.178655728634143
789,cicids2017_wed_c0,0.6252249999999999,-51.39999999999999,56,0.6052631578947368,0.6571428571428571,0.6301369863013698,2.3151605369613177
790,cicids2017_fri_c0,0.62475,-52.89999999999999,57,0.6666666666666666,0.6285714285714286,0.6470588235294118,2.212569491534207
791,cicids2017_fri_c0,0.624275,-64.89999999999999,57,0.6451612903225806,0.5714285714285714,0.606060606060606,2.0564241572360498
792,cicids2017_tue_c0,0.6238,-49.29999999999999,55,0.6388888888888888,0.6571428571428571,0.647887323943662,2.1413276023794365
793,cicids2017_wed_c0,0.623325,-40.49999999999999,56,0.6097560975609756,0.7142857142857143,0.6578947368421052,2.130796916015168
794,cicids2017_wed_c1,0.62285,-13.300000000000004,42,0.391304347826087,0.8181818181818182,0.5294117647058824,2.238889837031003
795,cicids2017_tue_c0,0.622375,-30.299999999999994,54,0.6842105263157895,0.7428571428571429,0.7123287671232877,2.0588389244868384
796,cicids2017_tue_c0,0.6219,-27.799999999999997,57,0.7222222222222222,0.7428571428571429,0.732394366197183,2.2142789832299705
797,cicids2017_wed_c1,0.621425,-15.300000000000004,38,0.4444444444444444,0.7272727272727273,0.5517241379310345,2.2609709724160383
798,cicids2017_tue_c0,0.62095,-33.79999999999999,57,0.7142857142857143,0.7142857142857143,0.7142857142857143,2.1182047958294126
799,cicids2017_tue_c0,0.620475,-52.19999999999999,53,0.6875,0.6285714285714286,0.6567164179104478,2.1991784241917873
800,cicids2017_tue_c0,0.62,-31.299999999999997,55,0.6666666666666666,0.7428571428571429,0.7027027027027027,2.1390872031359636
801,cicids2017_fri_c0,0.619525,-32.49999999999999,59,0.7352941176470589,0.7142857142857143,0.7246376811594202,2.087267396672417
802,cicids2017_tue_c0,0.61905,-74.30000000000001,56,0.5757575757575758,0.5428571428571428,0.5588235294117646,2.218646182684227
803,cicids2017_wed_c0,0.618575,-42.19999999999999,55,0.6666666666666666,0.6857142857142857,0.676056338028169,2.2520580186488237
804,cicids2017_wed_c1,0.6181,-31.499999999999986,40,0.3,0.5454545454545454,0.3870967741935483,2.0897295478360025
805,cicids2017_wed_c0,0.617625,-20.999999999999993,54,0.75,0.7714285714285715,0.7605633802816902,2.2396161638584338
806,cicids2017_wed_c1,0.61715,-11.200000000000003,41,0.42857142857142855,0.8181818181818182,0.5625,2.1988244437478395
807,cicids2017_wed_c0,0.616675,-29.599999999999994,56,0.6136363636363636,0.7714285714285715,0.6835443037974683,2.0890706846696268
808,cicids2017_fri_c0,0.6162,-16.5,56,0.6444444444444445,0.8285714285714286,0.7250000000000001,2.1326528266377447
809,cicids2017_tue_c0,0.615725,-11.2,54,0.725,0.8285714285714286,0.7733333333333333,2.0382734290416358
810,cicids2017_wed_c1,0.6152500000000001,-20.999999999999996,41,0.4117647058823529,0.6363636363636364,0.5,2.332833183716378
811,cicids2017_fri_c0,0.6147750000000001,-45.89999999999999,56,0.696969696969697,0.6571428571428571,0.676470588235294,2.100124023114735
812,cicids2017_wed_c1,0.6143000000000001,-48.69999999999999,43,0.17391304347826086,0.36363636363636365,0.2352941176470588,2.17277913539255
